Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price,Car Age,City
Renault Kwid,Renault,2017,33742,Petrol,Manual,6021,308000,9,Bangalore
Maruti Swift,Maruti,2022,46350,Petrol,Auto,13769,780000,4,Bangalore
Volkswagen Polo,Volkswagen,2020,30339,Petrol,Manual,10592,600000,6,Bangalore
Toyota Innova,Toyota,2012,118032,Diesel,Manual,10592,737000,14,Bangalore
KIA CARENS,KIA,2023,55098,Diesel,Manual,21831,1275000,3,Bangalore
Hyundai i20,Hyundai,2012,141951,Diesel,Manual,21831,310000,14,Bangalore
Hyundai i10,Hyundai,2011,38345,Petrol,Manual,21831,266000,15,Bangalore
Hyundai Grand i10,Hyundai,2018,42260,Petrol,Manual,8509,482000,8,Bangalore
Renault TRIBER,Renault,2021,55860,Petrol,Manual,10856,615000,5,Bangalore
Volkswagen Ameo,Volkswagen,2018,63062,Petrol,Manual,7538,426999,8,Bangalore
Hyundai i10,Hyundai,2010,50795,Petrol,Manual,7538,204999,16,Bangalore
Honda BR-V,Honda,2016,48555,Petrol,Manual,10900,490000,10,Bangalore
Hyundai i10,Hyundai,2013,32231,Petrol,Manual,17700,376000,13,Bangalore
Maruti Dzire,Maruti,2017,14125,Petrol,Auto,9971,509999,9,Bangalore
Hyundai Elite i20,Hyundai,2017,74831,Petrol,Manual,9654,434000,9,Bangalore
Hyundai i10,Hyundai,2011,43151,Petrol,Manual,9654,229999,15,Bangalore
Maruti Swift,Maruti,2010,131030,Petrol,Manual,9654,231999,16,Bangalore
Skoda Rapid,Skoda,2012,193801,Diesel,Manual,9654,231999,14,Bangalore
Maruti Swift,Maruti,2018,90515,Petrol,Manual,10044,569000,8,Bangalore
Maruti Wagon R 1.0,Maruti,2011,63793,Petrol,Manual,10044,200000,15,Bangalore
Hyundai i20,Hyundai,2012,47927,Petrol,Manual,31186,351000,14,Bangalore
Hyundai Elite i20,Hyundai,2014,49596,Petrol,Manual,13751,413999,12,Bangalore
Maruti Baleno,Maruti,2017,111793,Petrol,Manual,11122,500000,9,Bangalore
Hyundai VENUE,Hyundai,2022,24210,Diesel,Manual,15410,900000,4,Bangalore
Toyota Etios Liva,Toyota,2013,94096,Petrol,Manual,16946,360000,13,Bangalore
Hyundai i20,Hyundai,2013,131114,Diesel,Manual,25766,290000,13,Bangalore
Hyundai Elite i20,Hyundai,2016,133078,Diesel,Manual,13852,526000,10,Bangalore
Maruti Wagon R 1.0,Maruti,2011,72040,Petrol,Manual,13852,264000,15,Bangalore
Volkswagen TAIGUN,Volkswagen,2022,61880,Petrol,Auto,16729,977000,4,Bangalore
Volkswagen Polo,Volkswagen,2014,100385,Diesel,Manual,16570,352000,12,Bangalore
Hyundai i10,Hyundai,2013,63843,Petrol,Auto,12710,270000,13,Bangalore
Volkswagen Polo,Volkswagen,2011,80213,Petrol,Manual,12710,247000,15,Bangalore
Hyundai Grand i10,Hyundai,2016,80524,Petrol,Manual,8675,390000,10,Bangalore
Toyota Corolla Altis,Toyota,2011,29413,Petrol,Manual,8675,350000,15,Bangalore
Maruti Ciaz,Maruti,2016,57593,Diesel,Manual,12640,480000,10,Bangalore
Hyundai Elite i20,Hyundai,2019,112287,Petrol,Auto,14837,667000,7,Bangalore
Fiat Grand Punto,Fiat,2010,100255,Petrol,Manual,14837,88000,16,Bangalore
Hyundai Verna,Hyundai,2015,98074,Diesel,Manual,16840,507000,11,Bangalore
Tata Nano,Tata,2015,16437,Petrol,Auto,5767,219000,11,Bangalore
Maruti Alto K10,Maruti,2011,89521,Petrol,Manual,5767,206999,15,Bangalore
Maruti XL6,Maruti,2020,78672,Petrol,Manual,14554,850000,6,Bangalore
Maruti Alto 800,Maruti,2015,68985,Petrol,Manual,5267,200000,11,Bangalore
Hyundai i20 Active,Hyundai,2017,85000,Petrol,Manual,9580,490000,9,Bangalore
Hyundai Verna,Hyundai,2016,43031,Petrol,Manual,12234,550000,10,Bangalore
Maruti Swift,Maruti,2014,87546,Petrol,Manual,15245,459000,12,Bangalore
Maruti Ciaz,Maruti,2015,107211,Petrol,Manual,12166,462000,11,Bangalore
Maruti Alto K10,Maruti,2015,48503,Petrol,Manual,7479,284000,11,Bangalore
Hyundai Elite i20,Hyundai,2017,76473,Petrol,Manual,11046,565000,9,Bangalore
Hyundai i10,Hyundai,2010,59081,Petrol,Auto,11046,213000,16,Bangalore
Maruti Alto,Maruti,2011,70845,Petrol,Manual,11046,140000,15,Bangalore
Ford Figo,Ford,2011,61088,Petrol,Manual,11046,170000,15,Bangalore
Maruti Swift,Maruti,2016,72574,Petrol,Manual,7763,349000,10,Bangalore
Honda BR-V,Honda,2016,107632,Diesel,Manual,11640,442000,10,Bangalore
BMW X1,BMW,2016,65254,Diesel,Auto,44971,1739999,10,Bangalore
Ford Figo Aspire,Ford,2015,92134,Diesel,Manual,10728,323000,11,Bangalore
Fiat Grand Punto,Fiat,2012,100350,Diesel,Manual,10728,137000,14,Bangalore
Ford Fiesta Classic,Ford,2011,130275,Petrol,Manual,10728,160000,15,Bangalore
Hyundai i10,Hyundai,2012,38297,Petrol,Auto,30742,346000,14,Bangalore
Hyundai Creta,Hyundai,2015,120828,Diesel,Manual,26191,800000,11,Bangalore
Tata TIGOR,Tata,2017,57331,Petrol,Manual,6745,345000,9,Bangalore
Maruti Swift Dzire,Maruti,2012,100603,Petrol,Manual,27987,315000,14,Bangalore
Maruti Celerio,Maruti,2015,75821,Petrol,Manual,9217,350000,11,Bangalore
KIA SELTOS,KIA,2019,44565,Petrol,Manual,15684,916000,7,Bangalore
Hyundai i20,Hyundai,2014,93136,Petrol,Manual,13053,393000,12,Bangalore
Ford Ecosport,Ford,2018,108858,Diesel,Manual,14036,631000,8,Bangalore
Maruti Swift,Maruti,2014,132687,Diesel,Manual,18924,401999,12,Bangalore
Tata Indica Vista,Tata,2011,48647,Diesel,Manual,18924,166000,15,Bangalore
Tata NEXON,Tata,2021,26113,Petrol,Manual,16095,940000,5,Bangalore
Maruti SX4,Maruti,2013,44922,Petrol,Manual,7249,154000,13,Bangalore
Maruti Swift Dzire,Maruti,2015,49957,Petrol,Manual,13773,523000,11,Bangalore
Maruti Swift,Maruti,2018,58270,Petrol,Auto,9833,557000,8,Bangalore
Mahindra E2O,Mahindra,2015,63285,Electric,Auto,4529,172000,11,Bangalore
Nissan Sunny,Nissan,2012,15863,Petrol,Manual,25322,285000,14,Bangalore
Ford Figo,Ford,2013,118104,Diesel,Manual,19636,221000,13,Bangalore
Hyundai AURA,Hyundai,2020,7997,Petrol,Manual,11827,670000,6,Bangalore
Hyundai i10,Hyundai,2011,75309,Petrol,Manual,11827,217000,15,Bangalore
Maruti Celerio,Maruti,2018,99189,Petrol,Manual,7732,438000,8,Bangalore
Ford Figo,Ford,2010,124052,Petrol,Manual,7732,152000,16,Bangalore
Hyundai Santro Xing,Hyundai,2011,68941,Petrol,Manual,7732,191000,15,Bangalore
Renault Kwid,Renault,2021,37728,Petrol,Auto,7414,420000,5,Bangalore
Hyundai i20,Hyundai,2010,195106,Petrol,Manual,7414,200000,16,Bangalore
Hyundai i10,Hyundai,2012,58149,Petrol,Manual,23655,266000,14,Bangalore
Maruti Celerio,Maruti,2015,77246,Petrol,Auto,7768,295000,11,Bangalore
Maruti XL6,Maruti,2022,26054,Petrol,Auto,22242,1299000,4,Bangalore
Maruti Swift Dzire,Maruti,2016,70318,Petrol,Manual,7585,341000,10,Bangalore
Honda City,Honda,2016,58584,Petrol,Manual,12346,555000,10,Bangalore
Renault TRIBER,Renault,2022,17033,Petrol,Manual,11933,676000,4,Bangalore
Honda Amaze,Honda,2015,89498,Diesel,Manual,11758,354000,11,Bangalore
Tata Tiago,Tata,2021,46543,Petrol,Manual,8209,465000,5,Bangalore
Tata Harrier,Tata,2020,145790,Diesel,Auto,25678,1181000,6,Bangalore
Chevrolet Spark,Chevrolet,2011,67539,Petrol,Manual,25678,82000,15,Bangalore
Ford Ecosport,Ford,2014,74428,Diesel,Manual,19300,409999,12,Bangalore
Nissan MAGNITE,Nissan,2022,7682,Petrol,Manual,13240,750000,4,Bangalore
Honda Jazz,Honda,2016,62161,Petrol,Manual,9009,405000,10,Bangalore
Maruti Alto K10,Maruti,2011,47659,Petrol,Manual,9009,204999,15,Bangalore
Tata ALTROZ,Tata,2022,46967,Petrol,Manual,11739,665000,4,Bangalore
Hyundai GRAND I10 NIOS,Hyundai,2022,24816,Petrol,Manual,8685,492000,4,Bangalore
Honda Amaze,Honda,2013,50344,Diesel,Manual,33496,377000,13,Bangalore
Honda WR-V,Honda,2018,74905,Petrol,Manual,9709,550000,8,Bangalore
Hyundai i20,Hyundai,2010,88753,Petrol,Manual,9709,120000,16,Bangalore
Maruti Swift,Maruti,2011,72593,Petrol,Manual,9709,260000,15,Bangalore
Nissan MAGNITE,Nissan,2022,32552,Petrol,Auto,13751,779000,4,Bangalore
Maruti Wagon R 1.0,Maruti,2011,69996,Petrol,Manual,13751,221000,15,Bangalore
Hyundai AURA,Hyundai,2021,49282,Petrol,Manual,10433,591000,5,Bangalore
Nissan Micra,Nissan,2017,53000,Petrol,Auto,10107,517000,9,Bangalore
Maruti S PRESSO,Maruti,2020,23494,Petrol,Auto,7944,450000,6,Bangalore
Maruti Baleno,Maruti,2023,19127,Petrol,Auto,13240,750000,3,Bangalore
Honda Amaze,Honda,2014,50209,Petrol,Auto,11957,360000,12,Bangalore
Honda Amaze,Honda,2018,66922,Petrol,Manual,7591,430000,8,Bangalore
Renault Kiger,Renault,2022,34982,Petrol,Auto,9285,526000,4,Bangalore
Tata Indica Vista,Tata,2012,113964,Diesel,Manual,9285,152000,14,Bangalore
Hyundai AURA,Hyundai,2020,33177,Petrol,Auto,11068,627000,6,Bangalore
Hyundai Creta,Hyundai,2017,103149,Diesel,Manual,19568,900000,9,Bangalore
KIA CARENS,KIA,2022,79995,Diesel,Manual,23989,1401000,4,Bangalore
Hyundai Verna,Hyundai,2013,129239,Petrol,Manual,15817,336000,13,Bangalore
Maruti Baleno,Maruti,2018,78765,Petrol,Manual,7396,419000,8,Bangalore
Mahindra Xylo,Mahindra,2018,85231,Diesel,Manual,8641,442000,8,Bangalore
BMW 5 Series,BMW,2014,60040,Diesel,Auto,81424,1747000,12,Bangalore
Honda Amaze,Honda,2015,111184,Petrol,Auto,8954,340000,11,Bangalore
Ford Ecosport,Ford,2017,92296,Petrol,Auto,13783,705000,9,Bangalore
Mahindra XUV500,Mahindra,2014,137724,Diesel,Manual,27067,575000,12,Bangalore
Maruti Alto K10,Maruti,2018,9984,Petrol,Auto,6355,360000,8,Bangalore
Maruti Baleno,Maruti,2018,51603,Petrol,Manual,11474,650000,8,Bangalore
Maruti A Star,Maruti,2011,85083,Petrol,Auto,11474,200000,15,Bangalore
Hyundai i10,Hyundai,2011,37842,Petrol,Manual,11474,220000,15,Bangalore
Chevrolet Aveo,Chevrolet,2010,125066,Petrol,Manual,11474,218000,16,Bangalore
Tata Nano,Tata,2012,82342,Petrol,Manual,6042,68000,14,Bangalore
Hyundai Creta,Hyundai,2017,62576,Petrol,Manual,15327,784000,9,Bangalore
Tata NEXON,Tata,2021,63114,Petrol,Manual,13955,815000,5,Bangalore
Maruti Swift,Maruti,2014,29638,Petrol,Manual,10031,302000,12,Bangalore
Tata NEXON,Tata,2022,5901,Petrol,Manual,15479,903999,4,Bangalore
Maruti Alto K10,Maruti,2017,59922,Petrol,Manual,6979,357000,9,Bangalore
Tata NEXON,Tata,2018,84741,Diesel,Manual,12981,664000,8,Bangalore
Maruti Baleno,Maruti,2023,28946,Petrol,Auto,13893,787000,3,Bangalore
Renault Kwid,Renault,2023,24075,Petrol,Auto,8314,471000,3,Bangalore
Maruti Alto,Maruti,2022,63463,Petrol,Manual,6426,364000,4,Bangalore
Hyundai i10,Hyundai,2010,76140,Petrol,Manual,6426,144000,16,Bangalore
Hyundai i10,Hyundai,2011,81947,Petrol,Manual,6426,149000,15,Bangalore
Mahindra XUV500,Mahindra,2012,170777,Diesel,Manual,6426,513999,14,Bangalore
Maruti Ciaz,Maruti,2018,118745,Petrol,Auto,13480,606000,8,Bangalore
KIA CARENS,KIA,2023,34507,Petrol,Manual,21300,1244000,3,Bangalore
Ford Figo,Ford,2011,114632,Petrol,Manual,21300,140000,15,Bangalore
Maruti Swift,Maruti,2013,113438,Petrol,Manual,13934,296000,13,Bangalore
Hyundai Elite i20,Hyundai,2016,39172,Petrol,Manual,12590,566000,10,Bangalore
Mahindra Kuv100,Mahindra,2017,74000,Petrol,Manual,5142,263000,9,Bangalore
Tata Indica EV2,Tata,2011,157411,Diesel,Manual,5142,100000,15,Bangalore
Skoda Rapid,Skoda,2017,139339,Diesel,Auto,13903,625000,9,Bangalore
Hyundai i10,Hyundai,2010,51285,Petrol,Manual,13903,252000,16,Bangalore
Maruti Swift,Maruti,2019,52112,Petrol,Manual,9815,556000,7,Bangalore
Mahindra TUV300,Mahindra,2016,156636,Diesel,Manual,12509,475000,10,Bangalore
Maruti Swift Dzire,Maruti,2015,57491,Petrol,Manual,12772,484999,11,Bangalore
Maruti Alto K10,Maruti,2011,135072,Petrol,Manual,12772,139000,15,Bangalore
Maruti Swift,Maruti,2015,200468,Diesel,Manual,12854,387000,11,Bangalore
Tata NEXON,Tata,2018,58452,Diesel,Manual,14467,740000,8,Bangalore
Hyundai NEW I20,Hyundai,2022,33463,Petrol,Manual,13681,775000,4,Bangalore
Maruti Swift,Maruti,2018,90661,Diesel,Auto,12571,643000,8,Bangalore
Honda Jazz,Honda,2017,50248,Petrol,Manual,9189,470000,9,Bangalore
Maruti Wagon R Duo,Maruti,2011,75522,Petrol,Manual,9189,227000,15,Bangalore
Hyundai Elite i20,Hyundai,2016,59091,Petrol,Manual,11478,516000,10,Bangalore
Maruti XL6,Maruti,2021,39786,Petrol,Manual,17773,1038000,5,Bangalore
Hyundai i10,Hyundai,2011,102526,Petrol,Manual,17773,121000,15,Bangalore
Maruti Ritz,Maruti,2010,182198,Diesel,Manual,17773,177000,16,Bangalore
Hyundai Grand i10,Hyundai,2017,47424,Petrol,Auto,7820,400000,9,Bangalore
Toyota Etios Liva,Toyota,2011,69767,Petrol,Manual,7820,306000,15,Bangalore
Honda City,Honda,2011,83391,Petrol,Manual,7820,300000,15,Bangalore
Honda Amaze,Honda,2023,28023,Petrol,Manual,11386,645000,3,Bangalore
Hyundai Eon,Hyundai,2011,61250,Petrol,Manual,11386,162000,15,Bangalore
Honda City,Honda,2015,81275,Petrol,Auto,17117,650000,11,Bangalore
KIA CARENS,KIA,2023,24811,Diesel,Manual,25769,1505000,3,Bangalore
Tata NEXON,Tata,2021,23449,Petrol,Manual,17722,1035000,5,Bangalore
Hyundai Elite i20,Hyundai,2016,82291,Petrol,Manual,11322,509000,10,Bangalore
Ford Ecosport,Ford,2014,97185,Diesel,Manual,22313,474000,12,Bangalore
Mahindra Quanto,Mahindra,2013,48500,Diesel,Manual,22237,250000,13,Bangalore
Renault TRIBER,Renault,2023,46996,Petrol,Manual,11474,650000,3,Bangalore
Hyundai Grand i10,Hyundai,2016,32141,Petrol,Auto,10010,450000,10,Bangalore
Mahindra XUV300,Mahindra,2023,13525,Petrol,Manual,14040,819999,3,Bangalore
Volkswagen Ameo,Volkswagen,2017,157788,Diesel,Manual,8408,378000,9,Bangalore
Mahindra XUV500,Mahindra,2014,700001,Diesel,Manual,28244,600000,12,Bangalore
Tata NEXON,Tata,2020,54349,Diesel,Manual,14554,850000,6,Bangalore
Maruti Grand Vitara,Maruti,2024,17816,Petrol,Manual,20478,1196000,2,Bangalore
Maruti Ritz,Maruti,2011,123899,Petrol,Manual,20478,250999,15,Bangalore
Volkswagen Vento,Volkswagen,2012,141203,Diesel,Manual,20478,250000,14,Bangalore
Mahindra XUV500,Mahindra,2018,23000,Diesel,Auto,25277,1328000,8,Bangalore
Hyundai Grand i10,Hyundai,2015,115315,Petrol,Manual,9981,379000,11,Bangalore
Hyundai Verna,Hyundai,2013,80749,Petrol,Auto,21701,461000,13,Bangalore
Maruti Baleno,Maruti,2024,59205,Petrol,Manual,10592,600000,2,Bangalore
Renault Duster,Renault,2016,53962,Diesel,Manual,15537,590000,10,Bangalore
Maruti Ertiga,Maruti,2024,7424,Petrol,Manual,20906,1221000,2,Bangalore
Tata NEXON,Tata,2021,157601,Diesel,Auto,19416,893000,5,Bangalore
Volkswagen Ameo,Volkswagen,2017,110071,Diesel,Manual,9521,428000,9,Bangalore
Renault TRIBER,Renault,2020,60768,Petrol,Manual,10715,607000,6,Bangalore
Ford Figo,Ford,2010,165731,Diesel,Manual,10715,78000,16,Bangalore
Tata NEXON,Tata,2022,34043,Petrol,Manual,15838,925000,4,Bangalore
Maruti Dzire,Maruti,2020,79286,Petrol,Manual,10327,585000,6,Bangalore
Hyundai AURA,Hyundai,2022,41888,Petrol,Manual,10327,585000,4,Bangalore
Hyundai i20 Active,Hyundai,2017,39604,Petrol,Manual,10323,528000,9,Bangalore
Maruti Baleno,Maruti,2018,75511,Petrol,Manual,7185,407000,8,Bangalore
Hyundai Grand i10,Hyundai,2015,58717,Petrol,Manual,11534,438000,11,Bangalore
Maruti Swift,Maruti,2014,57462,Diesel,Manual,24196,513999,12,Bangalore
Hyundai Creta,Hyundai,2016,129851,Petrol,Manual,16683,750000,10,Bangalore
Hyundai Grand i10,Hyundai,2018,51849,Petrol,Auto,8597,487000,8,Bangalore
Maruti Swift Dzire,Maruti,2011,111876,Petrol,Manual,8597,267000,15,Bangalore
Mahindra Quanto,Mahindra,2012,30781,Diesel,Manual,8597,252000,14,Bangalore
Skoda Rapid,Skoda,2012,151851,Diesel,Manual,8597,227000,14,Bangalore
Maruti Vitara Brezza,Maruti,2016,157767,Diesel,Manual,14931,567000,10,Bangalore
Hyundai Elite i20,Hyundai,2019,54298,Petrol,Manual,10592,600000,7,Bangalore
Tata Nano,Tata,2012,82965,Petrol,Manual,5953,67000,14,Bangalore
Honda Amaze,Honda,2014,239107,Diesel,Manual,11863,252000,12,Bangalore
Maruti Baleno,Maruti,2017,61262,Petrol,Manual,10440,534000,9,Bangalore
Maruti Swift,Maruti,2014,109647,Petrol,Manual,14050,423000,12,Bangalore
Hyundai Elite i20,Hyundai,2016,119761,Petrol,Manual,10789,484999,10,Bangalore
Maruti Baleno,Maruti,2022,41567,Petrol,Auto,13222,749000,4,Bangalore
Hyundai Verna,Hyundai,2018,68332,Petrol,Manual,13769,780000,8,Bangalore
Maruti Swift,Maruti,2013,89444,Diesel,Manual,37761,425000,13,Bangalore
Ford Classic,Ford,2012,105314,Diesel,Manual,37761,160000,14,Bangalore
Mahindra XUV500,Mahindra,2016,115199,Diesel,Auto,26569,1027999,10,Bangalore
Honda Amaze,Honda,2021,28485,Petrol,Manual,10309,584000,5,Bangalore
Maruti Swift,Maruti,2023,35764,Petrol,Manual,13240,750000,3,Bangalore
Hyundai Creta,Hyundai,2016,63060,Petrol,Manual,19960,918000,10,Bangalore
Maruti Ciaz,Maruti,2018,80655,Petrol,Manual,10592,600000,8,Bangalore
Maruti Swift,Maruti,2020,96726,Petrol,Manual,10715,607000,6,Bangalore
Mahindra XUV500,Mahindra,2015,84397,Diesel,Manual,19929,600000,11,Bangalore
Hyundai i10,Hyundai,2011,80594,Petrol,Manual,19929,189000,15,Bangalore
Hyundai Elite i20,Hyundai,2018,41577,Petrol,Manual,9797,555000,8,Bangalore
Hyundai Elite i20,Hyundai,2017,145769,Diesel,Manual,10321,463999,9,Bangalore
Maruti XL6,Maruti,2022,38158,Petrol,Manual,18492,1080000,4,Bangalore
Hyundai Verna,Hyundai,2014,71499,Petrol,Manual,14946,450000,12,Bangalore
Hyundai Elite i20,Hyundai,2018,51975,Petrol,Auto,13458,605000,8,Bangalore
Renault TRIBER,Renault,2022,30247,Petrol,Manual,11474,650000,4,Bangalore
Maruti Dzire,Maruti,2017,89491,Petrol,Auto,8798,450000,9,Bangalore
Hyundai Grand i10,Hyundai,2015,82105,Petrol,Manual,7887,300000,11,Bangalore
Hyundai Creta,Hyundai,2016,114504,Petrol,Auto,16683,750000,10,Bangalore
Maruti Ciaz,Maruti,2021,73881,Petrol,Manual,13187,747000,5,Bangalore
Hyundai Xcent,Hyundai,2014,72551,Petrol,Manual,9732,293000,12,Bangalore
Renault Duster,Renault,2014,96789,Diesel,Manual,22360,475000,12,Bangalore
Fiat Grand Punto,Fiat,2011,133993,Diesel,Manual,22360,164000,15,Bangalore
Mahindra Thar,Mahindra,2018,63792,Diesel,Manual,12004,614000,8,Bangalore
Maruti Ciaz,Maruti,2019,253835,Diesel,Manual,14837,667000,7,Bangalore
Fiat Linea,Fiat,2010,107900,Petrol,Manual,14837,163000,16,Bangalore
Tata NEXON,Tata,2021,20645,Petrol,Auto,15924,930000,5,Bangalore
Maruti SX4,Maruti,2011,22506,Petrol,Manual,15924,276000,15,Bangalore
Hyundai i20,Hyundai,2013,66982,Petrol,Manual,14499,308000,13,Bangalore
Hyundai i20,Hyundai,2011,54207,Petrol,Manual,14499,289000,15,Bangalore
Volkswagen Polo,Volkswagen,2018,74162,Petrol,Manual,9356,530000,8,Bangalore
Tata NEXON,Tata,2020,37749,Petrol,Auto,13151,745000,6,Bangalore
Mahindra XUV500,Mahindra,2017,113639,Diesel,Manual,17440,784000,9,Bangalore
Maruti Baleno,Maruti,2023,48027,Petrol,Manual,14040,819999,3,Bangalore
Maruti Swift,Maruti,2016,42188,Diesel,Manual,14299,543000,10,Bangalore
Maruti Baleno,Maruti,2016,88621,Petrol,Manual,10010,450000,10,Bangalore
Tata Tiago,Tata,2016,18098,Petrol,Manual,9254,416000,10,Bangalore
Maruti Wagon R 1.0,Maruti,2011,152559,Petrol,Manual,9254,260000,15,Bangalore
Tata TIGOR,Tata,2020,20178,Petrol,Auto,8120,459999,6,Bangalore
Maruti Alto K10,Maruti,2011,47609,Petrol,Manual,8120,204999,15,Bangalore
KIA CARENS,KIA,2023,23141,Petrol,Manual,20547,1200000,3,Bangalore
Hyundai NEW SANTRO,Hyundai,2018,32791,Petrol,Auto,7061,400000,8,Bangalore
Maruti S PRESSO,Maruti,2020,8046,Petrol,Manual,6302,357000,6,Bangalore
Honda City,Honda,2015,186027,Diesel,Manual,14349,432000,11,Bangalore
Mahindra XUV500,Mahindra,2018,82387,Diesel,Auto,17816,936000,8,Bangalore
Maruti Alto,Maruti,2012,54000,Petrol,Manual,21235,239000,14,Bangalore
Hyundai Elite i20,Hyundai,2017,35076,Petrol,Manual,12669,648000,9,Bangalore
Hyundai Verna,Hyundai,2011,94363,Petrol,Manual,12669,274000,15,Bangalore
Honda WR-V,Honda,2018,42913,Petrol,Manual,10768,610000,8,Bangalore
Nissan Micra,Nissan,2014,41324,Petrol,Auto,10529,317000,12,Bangalore
Tata TIGOR,Tata,2022,98701,Petrol,Manual,8809,499000,4,Bangalore
Hyundai i20,Hyundai,2010,262000,Petrol,Manual,8809,262000,16,Bangalore
Maruti XL6,Maruti,2023,16512,Petrol,Manual,22499,1314000,3,Bangalore
Honda City,Honda,2015,52176,Petrol,Auto,13167,500000,11,Bangalore
Volkswagen Polo,Volkswagen,2015,90493,Petrol,Manual,10165,386000,11,Bangalore
Mahindra TUV300,Mahindra,2016,66845,Diesel,Manual,13825,525000,10,Bangalore
Maruti Swift Dzire,Maruti,2015,50370,Petrol,Manual,12956,492000,11,Bangalore
Maruti Celerio,Maruti,2017,71425,Petrol,Manual,6061,310000,9,Bangalore
Hyundai Creta,Hyundai,2016,106725,Diesel,Manual,23855,923000,10,Bangalore
Renault Scala,Renault,2013,89437,Diesel,Manual,22212,250000,13,Bangalore
Maruti Eeco,Maruti,2021,38787,Petrol,Manual,7308,413999,5,Bangalore
Tata NEXON,Tata,2018,82559,Petrol,Manual,10715,607000,8,Bangalore
Maruti Swift Dzire,Maruti,2014,58173,Petrol,Manual,11957,360000,12,Bangalore
Honda Jazz,Honda,2015,46167,Petrol,Auto,11824,449000,11,Bangalore
Hyundai Elite i20,Hyundai,2018,46040,Petrol,Manual,10362,587000,8,Bangalore
Hyundai VENUE,Hyundai,2024,11551,Petrol,Manual,15564,909000,2,Bangalore
Hyundai Verna,Hyundai,2019,39000,Petrol,Manual,14126,825000,7,Bangalore
Hyundai Grand i10,Hyundai,2014,27211,Petrol,Manual,11293,340000,12,Bangalore
Hyundai Verna,Hyundai,2011,87474,Petrol,Manual,11293,286000,15,Bangalore
Maruti Baleno,Maruti,2016,106629,Diesel,Manual,12851,488000,10,Bangalore
KIA SONET,KIA,2023,40841,Petrol,Manual,18407,1075000,3,Bangalore
Hyundai VENUE,Hyundai,2020,19920,Petrol,Manual,12710,720000,6,Bangalore
Hyundai i20,Hyundai,2013,66881,Petrol,Manual,14122,300000,13,Bangalore
Tata NEXON,Tata,2023,33859,Diesel,Manual,17379,1015000,3,Bangalore
Hyundai Grand i10,Hyundai,2014,103161,Petrol,Manual,11326,341000,12,Bangalore
Honda City,Honda,2015,112029,Petrol,Manual,13694,520000,11,Bangalore
Hyundai Grand i10,Hyundai,2018,31260,Petrol,Auto,7679,434999,8,Bangalore
Maruti Swift,Maruti,2014,42643,Petrol,Manual,13186,397000,12,Bangalore
Honda Jazz,Honda,2016,22324,Petrol,Auto,10789,484999,10,Bangalore
Maruti Swift,Maruti,2014,83768,Diesel,Manual,19112,405999,12,Bangalore
Maruti Wagon R 1.0,Maruti,2010,158950,Petrol,Manual,19112,160000,16,Bangalore
Maruti JIMNY,Maruti,2023,30207,Petrol,Auto,18749,1095000,3,Bangalore
Hyundai Creta,Hyundai,2017,51009,Petrol,Manual,18958,996000,9,Bangalore
Maruti Alto,Maruti,2021,12665,Petrol,Manual,6496,368000,5,Bangalore
Fiat Punto EVO,Fiat,2015,79448,Diesel,Manual,11592,349000,11,Bangalore
Renault Kwid,Renault,2017,40348,Petrol,Manual,4888,250000,9,Bangalore
Maruti Wagon R 1.0,Maruti,2017,48417,Petrol,Auto,7546,386000,9,Bangalore
Hyundai i20,Hyundai,2013,86878,Petrol,Manual,16005,340000,13,Bangalore
Hyundai NEW I20,Hyundai,2022,86522,Petrol,Manual,11262,638000,4,Bangalore
Maruti Swift,Maruti,2022,64201,Petrol,Manual,11880,673000,4,Bangalore
Honda Brio,Honda,2012,39417,Petrol,Manual,26210,295000,14,Bangalore
Volkswagen Ameo,Volkswagen,2017,25076,Petrol,Manual,9912,507000,9,Bangalore
Maruti Ertiga,Maruti,2016,62289,Diesel,Manual,22563,873000,10,Bangalore
Tata Harrier,Tata,2019,115044,Diesel,Manual,21587,993000,7,Bangalore
Maruti Baleno,Maruti,2023,39829,Petrol,Auto,14383,840000,3,Bangalore
Hyundai Verna,Hyundai,2021,86016,Petrol,Manual,15564,909000,5,Bangalore
Hyundai i20,Hyundai,2013,58282,Petrol,Manual,18594,395000,13,Bangalore
Renault Duster,Renault,2014,36910,Diesel,Manual,27397,582000,12,Bangalore
Mahindra XUV500,Mahindra,2016,97578,Diesel,Auto,29955,1159000,10,Bangalore
Maruti Baleno,Maruti,2020,11269,Petrol,Manual,11774,667000,6,Bangalore
Skoda Rapid,Skoda,2021,45176,Petrol,Manual,14554,850000,5,Bangalore
Skoda KUSHAQ,Skoda,2022,36421,Petrol,Manual,18869,1102000,4,Bangalore
Maruti Ciaz,Maruti,2014,83018,Petrol,Auto,10728,323000,12,Bangalore
Hyundai GRAND I10 NIOS,Hyundai,2020,67409,Petrol,Auto,8826,500000,6,Bangalore
Maruti Ritz,Maruti,2012,66309,Petrol,Manual,26655,300000,14,Bangalore
Maruti Swift Dzire,Maruti,2015,31603,Petrol,Manual,11824,449000,11,Bangalore
Tata ALTROZ,Tata,2021,7074,Petrol,Manual,11845,671000,5,Bangalore
